Cliente,Vehiculo,Tiempo,X,Y,Z,Rot_X,Rot_Y,Rot_Z,Velocidad,RPM,Combustible,Llenado,Abasteciendo,Giro_Brusco,Tolva,Direccion
10.15.2.90,930E 05,16:55:17,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:17,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:17,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:18,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:18,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:18,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:19,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:19,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:19,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:20,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:20,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:20,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:21,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:21,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:21,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:22,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:22,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:22,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:23,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:23,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:23,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:24,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:24,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:24,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:25,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:25,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:25,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:26,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:26,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:26,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:27,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:27,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:27,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:28,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:28,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:28,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:29,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:29,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:29,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:30,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:30,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:30,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:32,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:31,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:31,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:33,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:33,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:32,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:34,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:34,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:33,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:35,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:34,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:35,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:36,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:35,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:36,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:37,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:36,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:37,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:38,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:37,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:38,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:39,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:38,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:39,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:40,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:40,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:40,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:41,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:41,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:41,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:42,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:42,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:42,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:43,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:43,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:43,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:44,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:44,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:44,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:45,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:45,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:45,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:46,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:46,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:46,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:47,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:47,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:47,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:48,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:48,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:48,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:49,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:49,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:49,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:50,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:50,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:50,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:51,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:51,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:51,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:52,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:52,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:52,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:53,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:53,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:53,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:54,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:54,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:54,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:55,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:55,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:55,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:56,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:56,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:56,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:57,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:57,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:57,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:58,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:58,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:58,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:55:59,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:55:59,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:55:59,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:56:00,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:56:00,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:56:00,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:56:01,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:56:01,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:56:01,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:56:02,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:56:02,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:56:02,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:56:03,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:56:03,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:56:03,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:56:04,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:56:04,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:56:04,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:56:05,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:56:05,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:56:05,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:56:06,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:56:06,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:56:06,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:56:07,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:56:07,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:56:07,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:56:08,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:56:08,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:56:08,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:56:09,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:56:09,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:56:09,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:56:10,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:56:10,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:56:10,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:56:11,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:56:11,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:56:11,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:56:12,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:56:12,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:56:12,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:56:13,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:56:13,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:56:13,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:56:14,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:56:14,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:56:14,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:56:15,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:56:15,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:56:15,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:56:16,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:56:16,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:56:16,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:56:17,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:56:17,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:56:17,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:56:18,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:56:18,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:56:18,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:56:19,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:56:19,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:56:19,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:56:20,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:56:20,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:56:20,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:56:21,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:56:21,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
10.15.2.90,930E 05,16:56:21,-397.65,135.04,-363.64,0.0,14.24,-0.09,0.0,0,99.6,0.0,No,No,Abajo,D
10.15.2.14,930E 04,16:56:22,-387.91,134.91,-334.18,-3.3,-89.28,2.76,0.0,0,99.9,100.0,No,No,Abajo,D
10.15.2.146,930E 12,16:56:22,-227.83,179.43,-554.66,178.99,-79.47,-173.19,0.0,0,99.2,0.0,No,No,Abajo,D
